gw_id,gw_title,gw_heading,print_place_gw,year_from,year_to,language_statement_gw_title,istc_id,gw_url,istc_url,technical_note
M38879,Rosarium Beatae Mariae Virginis.,"Rosarium Beatae Mariae Virginis. [Magdeburg: Moritz Brandis, um 1498/1500]. 16°",Magdeburg,1498,1500,,ir00320000,https://gesamtkatalogderwiegendrucke.de/docs/M38879.htm,https://data.cerl.org/istc/ir00320000,
M38880,Rosarium beatae Mariae Virginis.,Rosarium beatae Mariae Virginis. [um 1500].,,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/M38880.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
M38882,Rosarium beatae Mariae Virginis etc.,"Rosarium beatae Mariae Virginis etc. [Antwerpen: Gerard Leeu], 1485. 4°",Antwerpen,1485,1485,,,https://gesamtkatalogderwiegendrucke.de/docs/M38882.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
M38885,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. Antwerpen: [Gerard Leeu], 1487. 8°",Antwerpen,1487,1487,,ir00318860,https://gesamtkatalogderwiegendrucke.de/docs/M38885.htm,https://data.cerl.org/istc/ir00318860,
M38886,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. Antwerpen: [Gerard Leeu], 1487. 8°",Antwerpen,1487,1487,,ir00318850,https://gesamtkatalogderwiegendrucke.de/docs/M38886.htm,https://data.cerl.org/istc/ir00318850,
M38887,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. Antwerpen: [Gerard Leeu], 1489. 8°",Antwerpen,1489,1489,,ir00318900,https://gesamtkatalogderwiegendrucke.de/docs/M38887.htm,https://data.cerl.org/istc/ir00318900,
M3888710,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. Antwerpen: [Gerard Leeu], 1489. 16°",Antwerpen,1489,1489,,ir00319000,https://gesamtkatalogderwiegendrucke.de/docs/M3888710.htm,https://data.cerl.org/istc/ir00319000,
M3888720,Rosarium beatae Mariae Virginis.,Rosarium beatae Mariae Virginis. Gouda: [Gerard Leeu]. 4°,Gouda,,,,ir00318800,https://gesamtkatalogderwiegendrucke.de/docs/M3888720.htm,https://data.cerl.org/istc/ir00318800,
M38892,Rosarium beatae Mariae Virginis. Davor: Centilogium deitatis.,"Rosarium beatae Mariae Virginis. Davor: Centilogium deitatis. [Deventer: Jakob von Breda, um 1495]. 16°",Deventer,1495,1495,,ir00319500,https://gesamtkatalogderwiegendrucke.de/docs/M38892.htm,https://data.cerl.org/istc/ir00319500,
M3889210,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. [Paris(?), um 1490].",Paris(?),1490,1490,,im00271170,https://gesamtkatalogderwiegendrucke.de/docs/M3889210.htm,https://data.cerl.org/istc/im00271170,
M38900,Rosarium beatae Mariae Virginis.,Rosarium beatae Mariae Virginis. [Paris: Thielmann Kerver]. 8°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/M38900.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
M38901,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. Paris: [Jean Mérausse für Jean Petit, um 1500]. 8°",Paris,1500,1500,,ir00320500,https://gesamtkatalogderwiegendrucke.de/docs/M38901.htm,https://data.cerl.org/istc/ir00320500,
M38904,Rosarium beatae Mariae Virginis et alia opuscula.,"Rosarium beatae Mariae Virginis et alia opuscula. Sevilla, 1491. 4°",Sevilla,1491,1491,,,https://gesamtkatalogderwiegendrucke.de/docs/M38904.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
M38907,Rosarium beatae Mariae Virginis.,"Rosarium beatae Mariae Virginis. [Zwolle: Peter van Os, um 1491/92]. 16°",Zwolle,1491,1492,,ip01049460,https://gesamtkatalogderwiegendrucke.de/docs/M38907.htm,https://data.cerl.org/istc/ip01049460,
M38909,"Rosarium, deutsch. Rosenkranz.","Rosarium, deutsch. Rosenkranz. Augsburg. 8°",Augsburg,,,deutsch,,https://gesamtkatalogderwiegendrucke.de/docs/M38909.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
M38911,"Rosarium, deutsch. Rosenkranz.","Rosarium, deutsch. Rosenkranz. Augsburg: Johann Bämler, 15.XI.1477. 4°",Augsburg,1477,1477,deutsch,is00687000,https://gesamtkatalogderwiegendrucke.de/docs/M38911.htm,https://data.cerl.org/istc/is00687000,
M38912,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Augsburg: Johann Schönsperger]. 8°",Augsburg,,,deutsch,ir00321670,https://gesamtkatalogderwiegendrucke.de/docs/M38912.htm,https://data.cerl.org/istc/ir00321670,
M38913,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Basel: Martin Flach, um 1475]. 4°",Basel,1475,1475,deutsch,ir00321000,https://gesamtkatalogderwiegendrucke.de/docs/M38913.htm,https://data.cerl.org/istc/ir00321000,
M38914,"Rosarium, niederdeutsch (Marienpsalter).","Rosarium, niederdeutsch (Marienpsalter). [Magdeburg: Simon Koch, nicht vor 1492]. 8°",Magdeburg,1492,1492,niederdeutsch,ir00321680,https://gesamtkatalogderwiegendrucke.de/docs/M38914.htm,https://data.cerl.org/istc/ir00321680,
M38915,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Strassburg: Heinrich Knoblochtzer, um 1482]. 4°",Strassburg,1482,1482,deutsch,ir00321610,https://gesamtkatalogderwiegendrucke.de/docs/M38915.htm,https://data.cerl.org/istc/ir00321610,
M38916,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Strassburg: Drucker des Breviarium Ratisponense (GW 5433) („Georgius de Spira“)]. 4°",Strassburg,,,deutsch,ir00321600,https://gesamtkatalogderwiegendrucke.de/docs/M38916.htm,https://data.cerl.org/istc/ir00321600,
M38918,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Strassburg: Heinrich Knoblochtzer, vor 1477(?)]. 8°",Strassburg,1477,1477,deutsch,ir00321500,https://gesamtkatalogderwiegendrucke.de/docs/M38918.htm,https://data.cerl.org/istc/ir00321500,
M38920,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Würzburg: Georg Reyser, um 1485]. 8°",Würzburg,1485,1485,deutsch,ir00321630,https://gesamtkatalogderwiegendrucke.de/docs/M38920.htm,https://data.cerl.org/istc/ir00321630,
M38921,"Rosarium, deutsch. Rosenkranz unserer lieben Frauen.","Rosarium, deutsch. Rosenkranz unserer lieben Frauen. [Heidelberg: Heinrich Knoblochtzer], 1495. 4°",Heidelberg,1495,1495,deutsch,ir00321700,https://gesamtkatalogderwiegendrucke.de/docs/M38921.htm,https://data.cerl.org/istc/ir00321700,
M38923,"Rosarium BMV, ital.(?) (Vergine Maria del Rosario).","Rosarium BMV, ital.(?) (Vergine Maria del Rosario). [Florenz: Apud S. Jacobum de Ripoli], 1480.",Florenz,1480,1480,ital.(?),,https://gesamtkatalogderwiegendrucke.de/docs/M38923.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
M38924,"Rosarium BMV, ital.","Rosarium BMV, ital. [Mailand: Leonhard Pachel und Ulrich Scinzenzeller, um 1490]. 24°",Mailand,1490,1490,ital.,ib00938600,https://gesamtkatalogderwiegendrucke.de/docs/M38924.htm,https://data.cerl.org/istc/ib00938600,
M38927,Rosarium virginis Mariae matris.,"Rosarium virginis Mariae matris. Antwerpen, 1487. 8°",Antwerpen,1487,1487,,,https://gesamtkatalogderwiegendrucke.de/docs/M38927.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
M3892910,"Rosarium Beatae Mariae Virginis, niederl.","Rosarium Beatae Mariae Virginis, niederl. Antwerpen: Adriaan van Liesveldt, [um 1500]. 4°",Antwerpen,1500,1500,niederl.,ip01072200,https://gesamtkatalogderwiegendrucke.de/docs/M3892910.htm,https://data.cerl.org/istc/ip01072200,
M38930,Rosarium odor vitae.,"Rosarium odor vitae. [Gaeta: Andreas Fritag, um 1487]. 4°",Gaeta,1487,1487,,ir00318600,https://gesamtkatalogderwiegendrucke.de/docs/M38930.htm,https://data.cerl.org/istc/ir00318600,
M3893050,Rosarium odor vitae.,"Rosarium odor vitae. [Neapel: Matthias von Olmütz, um 1480]. 4°",Neapel,1480,1480,,ir00318590,https://gesamtkatalogderwiegendrucke.de/docs/M3893050.htm,https://data.cerl.org/istc/ir00318590,
M38932,Rosarium odor vitae.,"Rosarium odor vitae. [Neapel: Christian Preller, um 1490]. 4°",Neapel,1490,1490,,ir00318700,https://gesamtkatalogderwiegendrucke.de/docs/M38932.htm,https://data.cerl.org/istc/ir00318700,
M39183,"Rupe, Alanus de: Compendium psalterii beatissimae trinitatis. Davor: Sixtus IV., Papst: Bulla confirmationis et indulgentiarum psalterii virginis Mariae.","Rupe, Alanus de: Compendium psalterii beatissimae trinitatis. Davor: Sixtus IV., Papst: Bulla confirmationis et indulgentiarum psalterii virginis Mariae. [Strassburg(?): Johann Prüss(?), um 1490]. 8°",Strassburg(?),1490,1490,,,https://gesamtkatalogderwiegendrucke.de/docs/M39183.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
M3918420,"Rupe, Alanus de: De psalterio Beatae Mariae Virginis.","Rupe, Alanus de: De psalterio Beatae Mariae Virginis. [Lübeck: Lukas Brandis, um 1478]. 8°",Lübeck,1478,1478,,ir00359000,https://gesamtkatalogderwiegendrucke.de/docs/M3918420.htm,https://data.cerl.org/istc/ir00359000,
M39192,"Rupe, Alanus de: Von dem Psalter und Rosenkranz unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter und Rosenkranz unserer lieben Frau. Augsburg: Anton Sorg, 1492. 4°",Augsburg,1492,1492,,ir00361900,https://gesamtkatalogderwiegendrucke.de/docs/M39192.htm,https://data.cerl.org/istc/ir00361900,
M39193,"Rupe, Alanus de: Von dem Psalter und Rosenkranz unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter und Rosenkranz unserer lieben Frau. Augsburg: Anton Sorg, 1492. 4°",Augsburg,1492,1492,,ir00362000,https://gesamtkatalogderwiegendrucke.de/docs/M39193.htm,https://data.cerl.org/istc/ir00362000,
M39194,"Rupe, Alanus de: Von dem Psalter unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter unserer lieben Frau. Augsburg: Lukas Zeissenmair, 29.VII.1495. 4°",Augsburg,1495,1495,,ir00363100,https://gesamtkatalogderwiegendrucke.de/docs/M39194.htm,https://data.cerl.org/istc/ir00363100,
M39196,"Rupe, Alanus de: Von dem Psalter und Rosenkranz unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter und Rosenkranz unserer lieben Frau. Nürnberg, 1491. 4°",Nürnberg,1491,1491,,,https://gesamtkatalogderwiegendrucke.de/docs/M39196.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
M39197,"Rupe, Alanus de: Von dem Psalter unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter unserer lieben Frau. Ulm: Konrad Dinckmut, 15.III.1483. 4°",Ulm,1483,1483,,ir00361600,https://gesamtkatalogderwiegendrucke.de/docs/M39197.htm,https://data.cerl.org/istc/ir00361600,
M39199,"Rupe, Alanus de: Von dem Psalter unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter unserer lieben Frau. Ulm: Konrad Dinckmut, 1489. 4°",Ulm,1489,1489,,ir00361800,https://gesamtkatalogderwiegendrucke.de/docs/M39199.htm,https://data.cerl.org/istc/ir00361800,
M39200,"Rupe, Alanus de: Von dem Psalter unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter unserer lieben Frau. Ulm: Konrad Dinckmut, 1492. 8°",Ulm,1492,1492,,ir00362900,https://gesamtkatalogderwiegendrucke.de/docs/M39200.htm,https://data.cerl.org/istc/ir00362900,
M39202,"Rupe, Alanus de: Von dem Psalter unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter unserer lieben Frau. Ulm: Konrad Dinckmut, 1492. 4°",Ulm,1492,1492,,ir00363000,https://gesamtkatalogderwiegendrucke.de/docs/M39202.htm,https://data.cerl.org/istc/ir00363000,
M39204,"Rupe, Alanus de: Von dem Psalter unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter unserer lieben Frau. Ulm: Konrad Dinckmut, 1496. 4°",Ulm,1496,1496,,ir00363200,https://gesamtkatalogderwiegendrucke.de/docs/M39204.htm,https://data.cerl.org/istc/ir00363200,
M39205,"Rupe, Alanus de: De utilitate Psalterii Mariae.","Rupe, Alanus de: De utilitate Psalterii Mariae. [Gripsholm: Kartäuserkloster Mariefred], 24.III.1498. 4°",Gripsholm,1498,1498,,ir00361000,https://gesamtkatalogderwiegendrucke.de/docs/M39205.htm,https://data.cerl.org/istc/ir00361000,
M39208,"Rupe, Alanus de: De utilitate Psalterii Marie, niederl.","Rupe, Alanus de: De utilitate Psalterii Marie, niederl. [Utrecht: t. G., nach 30.V.1480]. 4°",Utrecht,1480,1480,niederl.,ir00360500,https://gesamtkatalogderwiegendrucke.de/docs/M39208.htm,https://data.cerl.org/istc/ir00360500,
M41162,Seelenwurzgarten.,"Seelenwurzgarten. Augsburg: Johann Schönsperger, 28.VIII.1484. 2°",Augsburg,1484,1484,,is00366000,https://gesamtkatalogderwiegendrucke.de/docs/M41162.htm,https://data.cerl.org/istc/is00366000,
M41163,Seelenwurzgarten.,"Seelenwurzgarten. Augsburg: Johann Schönsperger, 21.VII.1488. 2°",Augsburg,1488,1488,,is00366200,https://gesamtkatalogderwiegendrucke.de/docs/M41163.htm,https://data.cerl.org/istc/is00366200,
M41165,Seelenwurzgarten.,"Seelenwurzgarten. Augsburg: Johann Schönsperger, 8.VI.1496. 2°",Augsburg,1496,1496,,is00366300,https://gesamtkatalogderwiegendrucke.de/docs/M41165.htm,https://data.cerl.org/istc/is00366300,
M41167,Seelenwurzgarten.,"Seelenwurzgarten. Ulm: Konrad Dinckmut, 26.VII.1483. 2°",Ulm,1483,1483,,is00364000,https://gesamtkatalogderwiegendrucke.de/docs/M41167.htm,https://data.cerl.org/istc/is00364000,
M41170,Seelenwurzgarten.,"Seelenwurzgarten. Ulm: Konrad Dinckmut, 4.X.1483. 2°",Ulm,1483,1483,,is00365000,https://gesamtkatalogderwiegendrucke.de/docs/M41170.htm,https://data.cerl.org/istc/is00365000,
M41173,Seelenwurzgarten.,"Seelenwurzgarten. Ulm: Konrad Dinckmut, 18.XII.1488. 2°",Ulm,1488,1488,,is00366250,https://gesamtkatalogderwiegendrucke.de/docs/M41173.htm,https://data.cerl.org/istc/is00366250,
M41175,Seelenwurzgarten.,"Seelenwurzgarten. Nürnberg: Friedrich Creussner, 1473. 2°",Nürnberg,1473,1473,,is00362000,https://gesamtkatalogderwiegendrucke.de/docs/M41175.htm,https://data.cerl.org/istc/is00362000,
M41177,Seelenwurzgarten.,"Seelenwurzgarten. Nürnberg: Friedrich Creussner, 1474. 2°",Nürnberg,1474,1474,,is00363000,https://gesamtkatalogderwiegendrucke.de/docs/M41177.htm,https://data.cerl.org/istc/is00363000,
M41179,"Seelenwurzgarten, niederdeutsch.","Seelenwurzgarten, niederdeutsch. [Lübeck: Lukas Brandis, 1474]. 2°",Lübeck,1474,1474,niederdeutsch,is00363500,https://gesamtkatalogderwiegendrucke.de/docs/M41179.htm,https://data.cerl.org/istc/is00363500,
